model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,craig,0.619,0.606,0.627,0.638,0.128,0.131,0.12,0.108,5.635,0.12,0.61,0.496,0.614,0.554,0.632,1e-06,latent,80,5,1394.8440988063812,0,8.642968910604358e-07,0.0016491413116455078
mlp,craig,0.602,0.589,0.615,0.638,0.129,0.143,0.136,0.121,7.801,0.585,0.595,0.452,0.549,0.488,0.599,7.4e-05,latent,80,5,1394.8440988063812,0,8.642968910604358e-07,0.0016491413116455078
xgb,random,0.894,0.894,0.894,0.894,0.054,0.055,0.055,0.054,8.849,0.038,0.832,0.752,0.851,0.835,0.889,1.8e-05,original,80,6,,,,
rf,random,0.881,0.881,0.881,0.881,0.064,0.064,0.064,0.064,23.21,0.513,0.819,0.736,0.839,0.821,0.873,4.1e-05,original,80,6,,,,
svc,random,0.831,0.83,0.83,0.831,0.088,0.088,0.088,0.088,9.056,0.01,0.784,0.668,0.78,0.747,0.851,1.3e-05,original,80,6,,,,
logreg,random,0.819,0.817,0.817,0.819,0.096,0.098,0.098,0.096,7.065,0.008,0.799,0.703,0.812,0.788,0.862,1e-06,original,80,6,,,,
mlp,random,0.794,0.788,0.788,0.794,0.098,0.107,0.107,0.098,6.589,0.152,0.789,0.693,0.806,0.78,0.858,4.5e-05,original,80,6,,,,
xgb,k-means,0.969,0.969,0.969,0.969,0.04,0.04,0.04,0.04,8.885,16.995,0.827,0.797,0.889,0.884,0.895,1.6e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
rf,k-means,0.944,0.944,0.944,0.944,0.036,0.036,0.036,0.036,18.886,0.525,0.798,0.703,0.813,0.788,0.879,3.8e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
svc,k-means,0.881,0.881,0.881,0.881,0.057,0.057,0.057,0.057,3.886,0.008,0.827,0.795,0.887,0.882,0.896,1.2e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
logreg,k-means,0.919,0.919,0.919,0.919,0.032,0.032,0.032,0.032,7.476,1.403,0.82,0.783,0.879,0.873,0.893,0.0,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
mlp,k-means,0.831,0.831,0.831,0.831,0.051,0.051,0.051,0.051,6.554,0.33,0.805,0.742,0.848,0.834,0.888,0.000103,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
xgb,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,6.268,5.338,0.832,0.806,0.894,0.89,0.888,1.8e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
rf,k-means,0.95,0.95,0.95,0.95,0.038,0.038,0.038,0.038,23.489,0.649,0.83,0.801,0.891,0.886,0.894,3.1e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
svc,k-means,0.9,0.9,0.9,0.9,0.023,0.023,0.023,0.023,4.515,0.009,0.775,0.684,0.801,0.775,0.866,1.6e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
logreg,k-means,0.906,0.906,0.906,0.906,0.04,0.04,0.04,0.04,7.948,0.015,0.798,0.74,0.849,0.835,0.886,1e-06,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
mlp,k-means,0.844,0.843,0.843,0.844,0.071,0.071,0.071,0.071,5.257,0.173,0.794,0.719,0.83,0.811,0.888,9.4e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0016078948974609375
xgb,k-center,0.75,0.749,0.749,0.75,0.077,0.077,0.077,0.077,10.878,24.508,0.732,0.587,0.697,0.648,0.842,2.3e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
rf,k-center,0.7,0.699,0.699,0.7,0.058,0.057,0.057,0.058,19.819,0.378,0.758,0.621,0.731,0.689,0.857,4e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
svc,k-center,0.65,0.641,0.641,0.65,0.041,0.041,0.041,0.041,7.284,0.011,0.588,0.322,0.331,0.322,0.731,2e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
logreg,k-center,0.606,0.605,0.605,0.606,0.076,0.076,0.076,0.076,6.458,0.008,0.598,0.373,0.414,0.379,0.733,1e-06,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
mlp,k-center,0.538,0.534,0.534,0.538,0.057,0.055,0.055,0.057,8.921,0.179,0.72,0.556,0.656,0.603,0.804,2.3e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
xgb,k-center,0.7,0.697,0.697,0.7,0.058,0.059,0.059,0.058,7.199,0.162,0.783,0.639,0.746,0.706,0.863,3.2e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
rf,k-center,0.706,0.705,0.705,0.706,0.058,0.058,0.058,0.058,26.475,0.626,0.855,0.786,0.875,0.864,0.91,4e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
svc,k-center,0.612,0.609,0.609,0.612,0.058,0.06,0.06,0.058,7.064,0.023,0.663,0.493,0.584,0.527,0.787,3.8e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
logreg,k-center,0.588,0.585,0.585,0.588,0.054,0.054,0.054,0.054,5.998,0.108,0.643,0.463,0.546,0.49,0.796,1e-06,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
mlp,k-center,0.544,0.537,0.537,0.544,0.083,0.084,0.084,0.083,17.94,19.075,0.715,0.553,0.655,0.602,0.818,0.000128,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014317035675048828
xgb,ag,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,4.443,0.022,0.83,0.806,0.894,0.891,0.873,2.1e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
rf,ag,0.944,0.944,0.944,0.944,0.031,0.031,0.031,0.031,19.407,0.541,0.816,0.782,0.879,0.873,0.885,2.8e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
svc,ag,0.919,0.918,0.918,0.919,0.042,0.044,0.044,0.042,6.362,0.01,0.826,0.792,0.885,0.879,0.888,1e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
logreg,ag,0.919,0.918,0.918,0.919,0.032,0.032,0.032,0.032,7.773,0.011,0.831,0.803,0.892,0.888,0.903,1e-06,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
mlp,ag,0.812,0.811,0.811,0.812,0.048,0.049,0.049,0.048,8.615,0.171,0.806,0.746,0.852,0.839,0.888,9.2e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
xgb,ag,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,4.433,0.348,0.826,0.801,0.891,0.887,0.911,1e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
rf,ag,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,19.216,0.225,0.83,0.806,0.894,0.891,0.877,1.1e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
svc,ag,0.9,0.899,0.899,0.9,0.046,0.047,0.047,0.046,8.318,0.007,0.81,0.747,0.852,0.838,0.895,1.6e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
logreg,ag,0.919,0.918,0.918,0.919,0.038,0.038,0.038,0.038,4.932,0.044,0.794,0.73,0.84,0.825,0.886,1e-06,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
mlp,ag,0.844,0.842,0.842,0.844,0.044,0.045,0.045,0.044,9.376,3.812,0.791,0.703,0.815,0.792,0.876,4.9e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.0014035701751708984
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.975,10.712,0.222,0.099,0.085,0.1,0.114,9.9e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.087,0.936,0.205,0.1,0.094,0.101,0.103,6e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.272,0.006,0.208,0.103,0.097,0.103,0.09,5e-06,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.862,0.27,0.214,0.105,0.099,0.105,0.09,0.0,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.713,2.043,0.211,0.129,0.146,0.13,0.111,0.000142,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.261,24.098,0.186,0.112,0.126,0.113,0.17,6.7e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.241,1.191,0.202,0.102,0.099,0.102,0.116,7.5e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.539,0.015,0.219,0.107,0.1,0.107,0.098,1e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.933,0.263,0.201,0.115,0.124,0.115,0.107,1e-06,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
mlp,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,16.594,5.049,0.236,0.167,0.207,0.171,0.141,0.000213,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.001589059829711914
xgb,craig,0.629,0.627,0.659,0.662,0.068,0.067,0.054,0.05,11.146,63.014,0.592,0.467,0.575,0.513,0.575,4.3e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
rf,craig,0.595,0.594,0.63,0.638,0.075,0.076,0.074,0.073,46.54,1.046,0.498,0.339,0.398,0.35,0.54,5.8e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
svc,craig,0.588,0.572,0.624,0.662,0.077,0.112,0.094,0.064,15.666,0.005,0.505,0.23,0.205,0.232,0.453,2.5e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
logreg,craig,0.63,0.628,0.66,0.662,0.078,0.079,0.064,0.064,16.465,6.317,0.682,0.607,0.745,0.709,0.742,0.0,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
mlp,craig,0.493,0.473,0.538,0.575,0.065,0.07,0.04,0.047,12.059,0.211,0.6,0.399,0.457,0.41,0.686,5e-05,original,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
xgb,craig,0.626,0.621,0.653,0.662,0.034,0.033,0.033,0.031,11.713,43.814,0.52,0.349,0.405,0.359,0.563,0.000192,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
rf,craig,0.613,0.603,0.639,0.65,0.061,0.068,0.048,0.031,41.531,0.491,0.549,0.409,0.497,0.436,0.588,2e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
svc,craig,0.63,0.629,0.659,0.662,0.095,0.099,0.089,0.094,10.022,0.006,0.502,0.403,0.511,0.444,0.507,1.9e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
logreg,craig,0.614,0.6,0.636,0.65,0.077,0.076,0.064,0.05,10.728,2.623,0.56,0.486,0.627,0.567,0.598,1e-06,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
mlp,craig,0.574,0.569,0.613,0.625,0.132,0.138,0.105,0.105,16.459,0.722,0.497,0.361,0.438,0.38,0.488,6.9e-05,latent,80,6,1394.8440988063812,0,8.642968910604358e-07,0.013563156127929688
xgb,random,0.85,0.849,0.849,0.85,0.036,0.037,0.037,0.036,16.169,22.979,0.826,0.729,0.831,0.81,0.9,7.2e-05,original,80,7,,,,
rf,random,0.788,0.786,0.786,0.788,0.072,0.072,0.072,0.072,42.658,0.996,0.83,0.725,0.827,0.804,0.891,3e-05,original,80,7,,,,
svc,random,0.738,0.73,0.73,0.738,0.081,0.084,0.084,0.081,6.965,0.026,0.754,0.668,0.79,0.762,0.837,3.2e-05,original,80,7,,,,
logreg,random,0.731,0.729,0.729,0.731,0.067,0.067,0.067,0.067,9.592,0.186,0.811,0.74,0.845,0.829,0.875,0.0,original,80,7,,,,
mlp,random,0.669,0.659,0.659,0.669,0.118,0.119,0.119,0.118,15.356,5.556,0.758,0.651,0.769,0.735,0.835,0.000221,original,80,7,,,,
xgb,k-means,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,12.893,40.875,0.827,0.803,0.893,0.889,0.883,0.000125,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
rf,k-means,0.95,0.95,0.95,0.95,0.015,0.015,0.015,0.015,50.766,1.808,0.798,0.723,0.833,0.814,0.878,8e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
svc,k-means,0.925,0.925,0.925,0.925,0.054,0.055,0.055,0.054,12.18,0.008,0.817,0.791,0.886,0.882,0.895,2.3e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
logreg,k-means,0.925,0.925,0.925,0.925,0.064,0.064,0.064,0.064,11.58,1.337,0.82,0.798,0.89,0.886,0.902,0.0,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
mlp,k-means,0.844,0.843,0.843,0.844,0.056,0.057,0.057,0.056,18.894,8.803,0.813,0.759,0.861,0.85,0.887,0.000214,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
xgb,k-means,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,13.604,31.894,0.83,0.801,0.891,0.886,0.882,0.000123,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
rf,k-means,0.956,0.956,0.956,0.956,0.032,0.032,0.032,0.032,48.954,0.552,0.835,0.807,0.895,0.891,0.891,2.3e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
svc,k-means,0.925,0.925,0.925,0.925,0.042,0.042,0.042,0.042,9.604,0.086,0.818,0.786,0.882,0.876,0.892,8.8e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
logreg,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,15.08,1.947,0.807,0.754,0.858,0.847,0.888,1e-06,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
mlp,k-means,0.825,0.824,0.824,0.825,0.058,0.058,0.058,0.058,17.356,14.837,0.819,0.756,0.858,0.845,0.891,0.000235,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016245841979980469
xgb,k-center,0.744,0.743,0.743,0.744,0.057,0.057,0.057,0.057,8.057,5.282,0.779,0.648,0.758,0.72,0.865,8.7e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
rf,k-center,0.625,0.621,0.621,0.625,0.099,0.099,0.099,0.099,24.087,0.238,0.753,0.616,0.727,0.683,0.865,4.5e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
svc,k-center,0.631,0.624,0.624,0.631,0.082,0.086,0.086,0.082,9.974,0.04,0.574,0.346,0.377,0.349,0.742,6.1e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
logreg,k-center,0.631,0.63,0.63,0.631,0.098,0.097,0.097,0.098,8.181,0.405,0.556,0.318,0.336,0.319,0.722,0.0,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
mlp,k-center,0.562,0.559,0.559,0.562,0.079,0.078,0.078,0.079,16.712,1.078,0.595,0.392,0.447,0.402,0.715,0.000115,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
xgb,k-center,0.681,0.68,0.68,0.681,0.082,0.082,0.082,0.082,15.991,115.219,0.73,0.567,0.668,0.616,0.865,9.7e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
rf,k-center,0.675,0.672,0.672,0.675,0.102,0.102,0.102,0.102,53.231,0.771,0.831,0.774,0.87,0.86,0.912,3.6e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
svc,k-center,0.631,0.616,0.616,0.631,0.109,0.114,0.114,0.109,7.143,0.023,0.527,0.247,0.226,0.248,0.254,3.3e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
logreg,k-center,0.638,0.634,0.634,0.638,0.106,0.103,0.103,0.106,7.525,0.117,0.562,0.34,0.372,0.343,0.742,1e-06,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
mlp,k-center,0.544,0.541,0.541,0.544,0.054,0.057,0.057,0.054,9.161,0.612,0.596,0.351,0.378,0.354,0.735,0.0001,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015697479248046875
xgb,ag,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,8.05,23.77,0.829,0.807,0.896,0.892,0.895,5.7e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
rf,ag,0.938,0.937,0.937,0.938,0.0,0.0,0.0,0.0,22.115,0.25,0.793,0.723,0.834,0.817,0.877,1.1e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
svc,ag,0.938,0.937,0.937,0.938,0.028,0.028,0.028,0.028,5.241,0.009,0.823,0.785,0.88,0.873,0.893,4.2e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
logreg,ag,0.9,0.9,0.9,0.9,0.023,0.023,0.023,0.023,6.827,0.252,0.819,0.777,0.875,0.867,0.89,0.0,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
mlp,ag,0.844,0.843,0.843,0.844,0.052,0.053,0.053,0.052,13.987,0.926,0.792,0.717,0.829,0.81,0.876,8.5e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
xgb,ag,0.956,0.956,0.956,0.956,0.025,0.025,0.025,0.025,10.83,45.714,0.83,0.748,0.848,0.831,0.888,5.6e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
rf,ag,0.944,0.944,0.944,0.944,0.031,0.031,0.031,0.031,29.635,0.249,0.831,0.803,0.892,0.888,0.888,1e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
svc,ag,0.925,0.925,0.925,0.925,0.015,0.015,0.015,0.015,5.819,0.018,0.833,0.77,0.866,0.855,0.883,2.3e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
logreg,ag,0.912,0.912,0.912,0.912,0.023,0.023,0.023,0.023,7.488,0.309,0.798,0.732,0.841,0.826,0.864,1e-06,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
mlp,ag,0.875,0.875,0.875,0.875,0.034,0.034,0.034,0.034,12.489,11.85,0.786,0.708,0.821,0.8,0.861,0.00011,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0015969276428222656
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.414,0.175,0.219,0.098,0.084,0.099,0.115,4.5e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.345,0.884,0.172,0.103,0.114,0.103,0.105,5.9e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.037,0.004,0.178,0.108,0.122,0.109,0.088,6e-06,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.42,0.007,0.193,0.116,0.129,0.116,0.092,0.0,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.959,0.273,0.202,0.137,0.166,0.139,0.115,0.000116,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
xgb,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,7.629,14.646,0.219,0.099,0.086,0.1,0.178,2.8e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.73,0.155,0.195,0.102,0.102,0.102,0.128,7e-06,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.123,0.01,0.189,0.124,0.146,0.125,0.113,1.4e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.109,0.007,0.18,0.111,0.127,0.112,0.1,0.0,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
mlp,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,10.411,0.703,0.228,0.181,0.239,0.19,0.143,7e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0016376972198486328
xgb,craig,0.685,0.687,0.706,0.712,0.113,0.122,0.116,0.116,6.393,0.056,0.475,0.277,0.298,0.278,0.506,1.7e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
rf,craig,0.582,0.572,0.604,0.625,0.048,0.049,0.041,0.056,18.822,0.375,0.475,0.25,0.251,0.25,0.483,2.6e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
svc,craig,0.615,0.617,0.641,0.65,0.118,0.128,0.125,0.122,7.252,0.008,0.431,0.237,0.246,0.238,0.37,1.1e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
logreg,craig,0.568,0.542,0.585,0.625,0.051,0.087,0.061,0.04,3.379,0.009,0.48,0.169,0.109,0.178,0.383,0.0,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
mlp,craig,0.47,0.445,0.491,0.525,0.033,0.053,0.028,0.031,4.168,0.036,0.498,0.23,0.207,0.231,0.447,2.4e-05,original,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
xgb,craig,0.631,0.623,0.652,0.675,0.027,0.036,0.043,0.047,5.074,0.032,0.45,0.274,0.304,0.277,0.43,1.7e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
rf,craig,0.551,0.526,0.571,0.612,0.058,0.087,0.068,0.061,21.937,0.564,0.48,0.255,0.257,0.255,0.479,3.2e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
svc,craig,0.568,0.528,0.58,0.65,0.133,0.176,0.165,0.135,4.421,0.006,0.447,0.231,0.229,0.231,0.462,1.4e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
logreg,craig,0.585,0.556,0.601,0.65,0.056,0.092,0.066,0.031,7.555,0.006,0.491,0.15,0.072,0.165,0.471,1e-06,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
mlp,craig,0.483,0.481,0.508,0.512,0.067,0.066,0.076,0.083,9.942,0.146,0.479,0.299,0.336,0.303,0.495,9.7e-05,latent,80,7,1394.8440988063812,0,8.642968910604358e-07,0.0013990402221679688
xgb,random,0.862,0.862,0.862,0.862,0.058,0.058,0.058,0.058,7.263,0.036,0.85,0.777,0.868,0.856,0.911,1.6e-05,original,80,8,,,,
rf,random,0.85,0.849,0.849,0.85,0.054,0.054,0.054,0.054,22.864,0.733,0.811,0.746,0.85,0.836,0.895,6.2e-05,original,80,8,,,,
svc,random,0.794,0.793,0.793,0.794,0.09,0.09,0.09,0.09,7.866,0.013,0.775,0.669,0.784,0.753,0.843,1.5e-05,original,80,8,,,,
logreg,random,0.8,0.798,0.798,0.8,0.042,0.043,0.043,0.042,7.686,0.005,0.793,0.748,0.856,0.846,0.884,1e-06,original,80,8,,,,
mlp,random,0.781,0.779,0.779,0.781,0.062,0.062,0.062,0.062,6.594,0.152,0.794,0.711,0.822,0.8,0.869,6.5e-05,original,80,8,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,7.501,0.041,0.828,0.801,0.891,0.886,0.894,1.7e-05,original,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
rf,k-means,0.95,0.95,0.95,0.95,0.015,0.015,0.015,0.015,20.172,0.443,0.818,0.742,0.845,0.829,0.882,2.9e-05,original,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
svc,k-means,0.938,0.937,0.937,0.938,0.034,0.034,0.034,0.034,6.82,0.007,0.814,0.782,0.879,0.873,0.879,7e-06,original,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
logreg,k-means,0.925,0.925,0.925,0.925,0.025,0.025,0.025,0.025,7.882,0.037,0.822,0.795,0.888,0.883,0.896,0.0,original,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
mlp,k-means,0.869,0.867,0.867,0.869,0.041,0.043,0.043,0.041,9.81,0.205,0.801,0.746,0.853,0.84,0.878,1.2e-05,original,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
xgb,k-means,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,6.044,0.066,0.829,0.798,0.889,0.884,0.898,1.8e-05,latent,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
rf,k-means,0.956,0.956,0.956,0.956,0.025,0.025,0.025,0.025,20.171,0.294,0.829,0.796,0.887,0.882,0.895,2e-05,latent,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
svc,k-means,0.938,0.937,0.937,0.938,0.028,0.028,0.028,0.028,5.043,0.009,0.833,0.812,0.899,0.895,0.893,9e-06,latent,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
logreg,k-means,0.956,0.956,0.956,0.956,0.032,0.032,0.032,0.032,7.931,0.011,0.821,0.801,0.892,0.889,0.892,1e-06,latent,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
mlp,k-means,0.894,0.892,0.892,0.894,0.064,0.066,0.066,0.064,7.596,0.17,0.822,0.774,0.871,0.862,0.904,9.1e-05,latent,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0014734268188476562
xgb,k-center,0.756,0.756,0.756,0.756,0.046,0.046,0.046,0.046,8.006,0.038,0.802,0.745,0.852,0.839,0.857,1.7e-05,original,80,8,1394.8440988063812,0,8.642968910604358e-07,0.0013325214385986328
