model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,lc,0.978,0.978,0.978,0.978,0.044,0.045,0.045,0.044,4.633,0.067,0.207,0.218,0.289,0.241,0.131,1e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
rf,lc,0.967,0.967,0.967,0.967,0.041,0.041,0.041,0.041,15.814,0.226,0.211,0.219,0.287,0.241,0.124,5e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
svc,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,4.524,0.004,0.196,0.181,0.217,0.187,0.111,4e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
logreg,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,4.098,0.006,0.203,0.178,0.206,0.182,0.111,0.0,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
mlp,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,7.355,0.156,0.205,0.193,0.236,0.201,0.116,8e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0014412403106689453
xgb,craig,0.62,0.6,0.605,0.622,0.123,0.136,0.129,0.113,5.992,0.022,0.577,0.544,0.624,0.596,0.617,1e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
rf,craig,0.515,0.501,0.508,0.522,0.092,0.1,0.097,0.09,15.851,0.402,0.651,0.612,0.686,0.663,0.715,1.2e-05,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
svc,craig,0.62,0.604,0.617,0.644,0.08,0.098,0.092,0.075,6.494,0.006,0.62,0.549,0.604,0.573,0.664,9e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
logreg,craig,0.587,0.585,0.592,0.6,0.129,0.134,0.134,0.133,2.956,0.006,0.507,0.408,0.434,0.412,0.505,5e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
mlp,craig,0.535,0.516,0.524,0.544,0.108,0.126,0.127,0.113,7.849,0.802,0.654,0.588,0.647,0.619,0.704,9e-06,original,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
xgb,craig,0.592,0.583,0.589,0.6,0.092,0.097,0.096,0.096,4.695,0.043,0.505,0.417,0.45,0.424,0.545,4e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
rf,craig,0.465,0.455,0.465,0.478,0.035,0.034,0.03,0.027,14.393,0.112,0.642,0.602,0.675,0.651,0.696,4e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
svc,craig,0.595,0.551,0.572,0.633,0.064,0.088,0.082,0.057,6.581,0.005,0.645,0.587,0.651,0.623,0.679,8e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
logreg,craig,0.568,0.561,0.569,0.578,0.1,0.105,0.099,0.09,7.524,0.044,0.603,0.519,0.565,0.536,0.62,0.0,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
mlp,craig,0.545,0.535,0.544,0.556,0.11,0.112,0.108,0.105,6.855,0.149,0.562,0.465,0.499,0.473,0.567,9e-06,latent,90,7,1033.4447462558746,0,3.572942985130088e-07,0.0013477802276611328
