model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,random,0.653,0.646,0.647,0.651,0.195,0.192,0.19,0.191,9.564,37.264,0.607,0.555,0.638,0.605,0.677,1.8e-05,original,0.002,7,,,,
rf,random,0.613,0.609,0.609,0.611,0.086,0.09,0.092,0.089,44.537,1.059,0.663,0.605,0.683,0.654,0.717,0.0001,original,0.002,7,,,,
svc,random,0.687,0.678,0.678,0.687,0.109,0.118,0.121,0.12,13.675,0.003,0.677,0.657,0.75,0.739,0.724,1e-05,original,0.002,7,,,,
logreg,random,0.677,0.665,0.663,0.669,0.113,0.122,0.125,0.119,4.474,0.663,0.662,0.618,0.702,0.678,0.71,0.0,original,0.002,7,,,,
mlp,random,0.58,0.569,0.567,0.573,0.136,0.141,0.143,0.14,13.184,8.136,0.674,0.634,0.719,0.697,0.724,3.9e-05,original,0.002,7,,,,
xgb,k-means,0.643,0.619,0.615,0.633,0.113,0.136,0.142,0.124,8.704,17.904,0.58,0.475,0.521,0.488,0.622,2.6e-05,original,0.002,7,0,0,0,0.001817941665649414
rf,k-means,0.607,0.586,0.582,0.593,0.093,0.091,0.092,0.091,36.644,0.589,0.617,0.482,0.515,0.489,0.663,2.4e-05,original,0.002,7,0,0,0,0.001817941665649414
svc,k-means,0.55,0.52,0.516,0.54,0.111,0.126,0.132,0.121,3.151,0.004,0.578,0.48,0.53,0.496,0.393,1e-05,original,0.002,7,0,0,0,0.001817941665649414
logreg,k-means,0.663,0.646,0.643,0.653,0.136,0.147,0.149,0.142,3.935,0.118,0.574,0.5,0.567,0.529,0.609,0.0,original,0.002,7,0,0,0,0.001817941665649414
mlp,k-means,0.57,0.551,0.547,0.558,0.114,0.113,0.113,0.113,8.523,0.205,0.621,0.542,0.608,0.573,0.665,4.7e-05,original,0.002,7,0,0,0,0.001817941665649414
xgb,k-means,0.813,0.811,0.813,0.815,0.059,0.058,0.058,0.058,7.062,42.462,0.655,0.582,0.653,0.62,0.722,2.8e-05,latent,0.002,7,0,0,0,0.001817941665649414
rf,k-means,0.693,0.687,0.686,0.687,0.086,0.088,0.089,0.088,49.342,0.912,0.672,0.586,0.65,0.618,0.722,2.8e-05,latent,0.002,7,0,0,0,0.001817941665649414
svc,k-means,0.547,0.518,0.514,0.536,0.064,0.065,0.067,0.06,4.034,0.003,0.657,0.675,0.789,0.804,0.755,2.2e-05,latent,0.002,7,0,0,0,0.001817941665649414
logreg,k-means,0.78,0.777,0.777,0.778,0.065,0.072,0.074,0.071,10.023,3.97,0.605,0.552,0.634,0.601,0.638,1.3e-05,latent,0.002,7,0,0,0,0.001817941665649414
mlp,k-means,0.47,0.454,0.452,0.462,0.098,0.097,0.096,0.094,9.766,0.739,0.649,0.594,0.674,0.645,0.704,7.6e-05,latent,0.002,7,0,0,0,0.001817941665649414
xgb,k-center,0.623,0.619,0.622,0.627,0.105,0.108,0.108,0.109,10.853,9.325,0.501,0.361,0.372,0.362,0.492,1.1e-05,original,0.002,7,0,0,0,0.0019478797912597656
rf,k-center,0.52,0.497,0.507,0.536,0.083,0.091,0.09,0.083,27.318,0.488,0.518,0.303,0.269,0.308,0.528,2.1e-05,original,0.002,7,0,0,0,0.0019478797912597656
svc,k-center,0.577,0.499,0.499,0.575,0.031,0.028,0.039,0.037,11.366,0.002,0.5,0.182,0.082,0.222,0.343,9e-06,original,0.002,7,0,0,0,0.0019478797912597656
logreg,k-center,0.55,0.545,0.55,0.556,0.135,0.134,0.131,0.13,3.676,0.12,0.505,0.193,0.097,0.229,0.54,0.0,original,0.002,7,0,0,0,0.0019478797912597656
mlp,k-center,0.383,0.38,0.385,0.389,0.087,0.087,0.087,0.089,6.915,0.033,0.505,0.2,0.109,0.234,0.498,2.5e-05,original,0.002,7,0,0,0,0.0019478797912597656
xgb,k-center,0.577,0.565,0.568,0.578,0.146,0.147,0.144,0.142,8.24,16.449,0.497,0.271,0.225,0.28,0.49,1.4e-05,latent,0.002,7,0,0,0,0.0019478797912597656
rf,k-center,0.587,0.572,0.577,0.595,0.122,0.117,0.114,0.118,31.455,0.825,0.502,0.187,0.089,0.225,0.533,1.4e-05,latent,0.002,7,0,0,0,0.0019478797912597656
